id,name,path,size,quickXorHash,sensitivityLabelId,sensitivityLabelName,createdDateTime,lastModifiedDateTime
013YKIC6FWFJZ2CRHUINKKVVN7QTSPN2T2,Employee_Resume_Smith.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/Employee_Resume_Smith.txt,46136,YohHdFP8qp2aWXUoXV5h12QsZ7w=,,,2022-09-10T19:25:00Z,2024-12-29T17:26:00Z
013YKIC6GXUTOYWZD4BRMKOVESMH2CHRKM,Employee_Schneider_Sophie_Resume.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/Employee_Schneider_Sophie_Resume.tar.gz,581632,48lbKHeP9Yt9r5QppXxFO99x7MQ=,,,2021-11-29T01:46:00Z,2024-05-30T16:36:00Z
013YKIC6AY4WWFD4KXPNO25WLQUCGUR6KO,Employee_Schulz_John_Resume.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/Employee_Schulz_John_Resume.docx,17741,hOOMk6SMuDgDwyesGOyaKm/gAtM=,,Confidential \ All Employees,2023-05-30T03:14:00Z,2023-07-14T11:27:00Z
013YKIC6FICYOY7CPCVJILKL6C3LB3LX3N,Project_KAM-Alpha_Scope.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/Project_KAM-Alpha_Scope.zip,668672,J333w1ASkgMQTeS1lK6XM35iEo4=,,,2023-05-30T03:14:00Z,2023-07-14T11:27:00Z
013YKIC6GG5EVHENSQABOK27335YA7NZV6,PurchaseOrder_PO1001.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/PurchaseOrder_PO1001.pdf,384000,6zXAA5k9WM/0hVBGYbiWGTtgJ+g=,,,2023-03-12T18:57:00Z,2023-05-17T21:35:00Z
013YKIC6FZYEZ3XQNSSJM36PNG7SLN4N2A,PurchaseOrder_PO5678.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/PurchaseOrder_PO5678.zip,820224,HcUbcsEF8a4OfddG9J/E6Q0eJ04=,,,2011-04-01T07:35:00Z,2026-04-01T11:37:00Z
013YKIC6GLHX7FQHPC2VLZ6HA42CIHKTZ7,Training_Material_CyberSecurity_Advanced.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/Training_Material_CyberSecurity_Advanced.xlsx,32768,VSO6XZMftZwI4Xz5oPSn/jFu7bk=,,,2016-07-03T21:58:00Z,2019-07-09T09:48:00Z
013YKIC6CTCKIFV2CSJRN35YTRVYV5H6QW,Training_Material_ProjectManagement_Intermediate.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/People-und-Culture-Learning-und-Development/Training_Material_ProjectManagement_Intermediate.pptx,404480,fJoR6kyqg77ZvG7uuc5dLZ/T0lg=,,,2017-10-10T07:35:00Z,2018-01-23T12:37:00Z
013YKIC6FYI4PDR6E5NZMILPV7T6P73ZLS,Compliance_Report_ISO9001_2022.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Compliance_Report_ISO9001_2022.pdf,488448,4ZfIrlRWh0SSbzcmBvDfgFiKG5E=,,,2013-02-26T20:18:00Z,2017-06-08T09:43:00Z
013YKIC6ELSVBN6KU4ZVPZY3R4C4BKO23K,Contract_Addendum_CNT123_R2.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Contract_Addendum_CNT123_R2.pdf,224256,ebLaG2x1uXsVFM72FA8ZWkUhCdU=,,,2023-03-25T03:07:00Z,2023-08-20T03:44:00Z
013YKIC6AUBX5TKF54BBNJTBMOEA2ZNWYC,Contract_Addendum_CNT123_R3.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Contract_Addendum_CNT123_R3.xlsx,9216,mPyeKhVNCueFIG39S4GWRIbHdt8=,,,2022-05-01T18:11:00Z,2025-03-14T02:00:00Z
013YKIC6C5R26VXMTPGBM2TBZGWYW2BDZH,Employee_Resume_Smith.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Employee_Resume_Smith.xlsx,5120,r8yYbf8iH3v3FtifOlPSTzwPBV8=,,,2011-09-29T00:27:00Z,2013-09-28T04:38:00Z
013YKIC6ATWTIF3E5MBVLIQY5UY4AGYFBA,Marketing_Campaign_SpringSale_Apr.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Marketing_Campaign_SpringSale_Apr.txt,12346,PqmKjYtlcdYJThb+NQxK3yQ9qjQ=,,,2011-09-15T09:26:00Z,2021-09-14T05:32:00Z
013YKIC6CXXLTPZK4TBJO3ACUBB6MPNXME,Operations_SOP_SOP045.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Operations_SOP_SOP045.zip,871424,MH0ewrSzUp1nLwfBGNEVOCgaHHs=,,,2011-06-03T00:04:00Z,2024-06-03T18:34:00Z
013YKIC6ARA45A2F5OVRP37ANPLQKDOXC6,Operations_SOP_SOP123.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Operations_SOP_SOP123.docx,17597,UeiHInkKXcUDQOZMyAT810UVS/E=,,Confidential \ All Employees,2012-10-22T07:16:00Z,2015-03-22T23:39:00Z
013YKIC6DIIEKSUVEQZZLLKYX5DAEKBM6H,PurchaseOrder_PO9012.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/PurchaseOrder_PO9012.tar.gz,194560,h8bC+iZ8DrdyBZNOSSyXJ7Mrr2c=,,,2024-02-29T18:15:00Z,2025-05-10T23:33:00Z
013YKIC6EP6VWMKD77FFMI3I64LZDCJZVQ,Salary_Overview_HR_Jul.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Salary_Overview_HR_Jul.zip,825344,Dz/D359lNH52Z991i6xCWffaZtk=,,,2018-10-27T01:00:00Z,2019-12-16T21:01:00Z
013YKIC6DP4QTSL4NHGJK3BECUFDNKDWAY,Sales_Forecast_Q2_2021.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Data-und-Analytics-BI-KI-Governance/Sales_Forecast_Q2_2021.docx,17121,Ibg//6m4r9PJxOExuffeEI1MAts=,,Confidential \ All Employees,2018-10-27T01:00:00Z,2019-12-16T21:01:00Z
013YKIC6BQQLXZ3L7HLJOIIBZ2PWPLMSTQ,Annual_Report_2024.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Annual_Report_2024.pdf,230400,IAr/CHYu5l3SxG9f9tjD2p+xrl4=,,,2022-12-23T01:04:00Z,2023-03-06T19:34:00Z
013YKIC6FAEFKDES7FUVL2KLEXTWGKFN5T,Budget_Plan_Legal_FY2023.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Budget_Plan_Legal_FY2023.pdf,220160,BJ1ibqKF9JYKbCSzFmOhMk3erws=,,,2023-09-09T18:48:00Z,2024-06-12T17:06:00Z
013YKIC6FGZTEZVVCZDNM2WDAMU7W3YK62,Budget_Plan_Sales_FY2024.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Budget_Plan_Sales_FY2024.xlsx,5120,Pv0ZBYrvspQUURFyHgTa9OYeObs=,,,2016-06-01T05:13:00Z,2018-10-21T12:29:00Z
013YKIC6BJWFBTVVQVYRLI6AQQ6443ZSKG,Contract_Addendum_CNT001_R2.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Contract_Addendum_CNT001_R2.tar.gz,644096,U2h/OijbBd0XRv/L1X9kd1rHEzQ=,,,2018-08-19T11:59:00Z,2022-03-06T22:54:00Z
013YKIC6DGOAE5Z6VKZZKZHLQUUXVJPKSN,Contract_Addendum_CNT456_Final.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Contract_Addendum_CNT456_Final.txt,48133,MEkMFty2nXw9UzSFRPDOdG1W46o=,,,2023-04-20T20:28:00Z,2024-02-27T17:01:00Z
013YKIC6BG66TQVN4XCVJLPST43WKEAHSS,Customer_Contract.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Customer_Contract.docx,17303,yMGuXERd2tYU8E1Kn38K5UeCxrA=,,Confidential \ All Employees,2020-08-07T19:44:00Z,2021-06-15T05:13:00Z
013YKIC6F4SJVBVI3TQ5MYNEYESPVM3IZS,Customer_CUST2002_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Customer_CUST2002_Contract.zip,603136,EyCqvfV0b5ZGj65JE/pZSvEKVeU=,,,2017-10-30T15:35:00Z,2019-10-28T00:27:00Z
013YKIC6FKRYTFC4UHYVN23YRQYACUCO3K,Customer_CUST3003_Contract.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Customer_CUST3003_Contract.pptx,62464,d4mz2hXxHAmhYpEVzaMp4cvV+BY=,,,2022-10-17T23:57:00Z,2023-04-12T10:51:00Z
013YKIC6AXULPQQ5SUAVKJOG2E3VX6XC7V,Meeting_Minutes_Planning_2024-01-15.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/Meeting_Minutes_Planning_2024-01-15.pptx,506880,IhKB+92nikanNsNKvRcgmnsprHA=,,,2023-05-14T22:24:00Z,2024-09-19T18:28:00Z
013YKIC6ABBGXH74L2PJO3XYCUNYMNJND2,PurchaseOrder_PO5678.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/PurchaseOrder_PO5678.zip,744448,atB4/fLnTja+iLNewCYB8l4wR1w=,,,2022-02-01T06:13:00Z,2023-04-04T12:29:00Z
013YKIC6GF7JLTDVK3V5L3EVZQWKFSFZAB,PurchaseOrder_PO9012.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Digital-Transformation-Prozessdigitalisierung/PurchaseOrder_PO9012.tar.gz,988160,UFGT7mflmKknIxailpB7vg7u4Fw=,,,2022-07-31T13:39:00Z,2023-02-13T22:00:00Z
013YKIC6E6VGNNN3JEFJMLFPVKWTSJZLAX,Contract_Addendum_CNT456_Final.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Contract_Addendum_CNT456_Final.pptx,403456,ZBCf70KBixvzX6HmKfmmEoSHqi0=,,,2022-02-21T20:48:00Z,2024-02-19T14:57:00Z
013YKIC6ANHI27KKF23RMLUUQTGYMGZWBY,Customer_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Customer_Contract.zip,76800,EOUF3mjw2MgiKdUrQeF07SqACo4=,,,2023-10-25T09:19:00Z,2024-08-21T18:50:00Z
013YKIC6AW5FEOD6BPDJJYUOT6LHTXQ6BD,Employee_Resume_Smith.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Employee_Resume_Smith.xlsx,61440,Z9OwDRpwGngJLbfM1YfgNTl+RZQ=,,,2016-07-21T19:48:00Z,2020-11-29T14:57:00Z
013YKIC6G5H6FU5I5T2NM32VDZK2C6TUKL,Employee_Weber_Max_Resume.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Employee_Weber_Max_Resume.docx,16819,z1Y7WP2QOgOzu1VcxHtEVZ/KIGQ=,,Confidential \ All Employees,2024-02-15T21:44:00Z,2025-05-22T15:24:00Z
013YKIC6BGZSZ4ZKYRWZP3Z6DHLX7PGVC3,Finance_Audit_2025_Q2.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Finance_Audit_2025_Q2.tar.gz,991232,MU+aiDovCsvFajVMZAbe0L1pVzM=,,,2017-12-19T05:10:00Z,2021-12-06T01:55:00Z
013YKIC6E64VXSR57EEVNKLHZWPLOQJGQY,HR_Onboarding_EMP123_Becker.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/HR_Onboarding_EMP123_Becker.pptx,361472,gBdSbxoQH+VeiUWMW6WsjG1tux8=,,,2016-09-23T20:44:00Z,2022-04-04T15:24:00Z
013YKIC6HNCXR2B2DDX5NIE6FAVJTYOU6M,HR_Onboarding_EMP123_MÃ¼ller.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/HR_Onboarding_EMP123_MÃ¼ller.pptx,246784,Hr6RgiI8/ApL/F+EBBMPXQBSVDc=,,,2025-01-31T14:55:00Z,2026-01-19T00:39:00Z
013YKIC6EFM2M333UN7JLKPHBU22HOUHIH,Invoice_2022_3021.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Invoice_2022_3021.tar.gz,843776,GaP2VKxYFwabiaPQQ0gusJRwFl0=,,,2020-09-25T09:19:00Z,2022-02-14T19:50:00Z
013YKIC6FXZH5M6JFEE5L2SOU6EHKSY2EY,Invoice_2024_1001.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Invoice_2024_1001.tar.gz,291840,tUfW6FCfzGtio2KJpz/RhL4tI/Y=,,,2022-07-13T16:08:00Z,2023-03-06T14:51:00Z
013YKIC6FWW36IM5H7FJILSCFAVRVX4ZUA,Invoice_2024_1001.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Invoice_2024_1001.xlsx,22528,wGXkebfjHJG0K43xIwJ6D4CGz34=,,,2011-11-03T10:19:00Z,2016-11-02T19:50:00Z
013YKIC6DTUJHHEPL7VNMJZOXGARB7BLIY,Salary_Overview_Admin_Oct.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Salary_Overview_Admin_Oct.zip,563200,msck8KjoxcVvNvewzL83DXYl+Rw=,,,2025-01-12T12:59:00Z,2025-11-26T11:32:00Z
013YKIC6FTPTSNF4EIZ5IL2RUTWH7CMDNL,Support_Case_CASE042_Medium.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Support_Case_CASE042_Medium.xlsx,62464,htUuqeQ8HwDhRu53rRAu741Np88=,,,2017-07-12T16:08:00Z,2018-08-12T13:51:00Z
013YKIC6CI7TAQJWL6T5N33CCTRU4K7BKU,Training_Material_Leadership_Advanced.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-People-und-Culture-Learning-und-Development/Training_Material_Leadership_Advanced.xlsx,30720,0aff3eZPh5emV4sqHagcEetJzWU=,,,2022-09-15T04:10:00Z,2024-07-23T00:55:00Z
013YKIC6FIFUKX52AHTZMYDRWFV7AWY5Y2,Annual_Report_2024.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Annual_Report_2024.pptx,232448,OnDf5plW/RWYwRjxIa4caWfErkg=,,,2020-02-23T20:37:00Z,2020-04-05T11:40:00Z
013YKIC6FV6G66JDLWPJNZGU4MZY3W7BCU,Customer_Contract.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Customer_Contract.docx,17802,+cD6Zfd+aUxThikgblT4/IylqKU=,,Confidential \ All Employees,2022-01-04T16:12:00Z,2024-03-07T14:23:00Z
013YKIC6DIMLRQHJ5XPFNZJMG43EMHRU3Y,Customer_CUST5005_Contract.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Customer_CUST5005_Contract.tar.gz,491520,AAAAAAAAAAAAAAAAAIAHAAAAAAA=,,,2024-07-24T23:57:00Z,2024-08-06T10:51:00Z
013YKIC6CTUPSIZP64OJJLFU6WZYNROSUU,Employee_Resume_Smith.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Employee_Resume_Smith.txt,24610,sHacvSutrJ3tQTJ3vBS3qjTdnAY=,,,2016-02-14T17:56:00Z,2017-12-17T12:35:00Z
013YKIC6CQQVHQBACKERIYF32C7QTQOYW6,HR_Onboarding_EMP001_MÃ¼ller.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/HR_Onboarding_EMP001_MÃ¼ller.xlsx,89088,PQChU3z5BRk7JiWGdMZjiK3d3mc=,,,2019-03-04T22:17:00Z,2022-07-24T10:46:00Z
013YKIC6D4ORF5GRY57ZI3FX5TE7IVMWCI,Invoice_2024_1001.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Invoice_2024_1001.pptx,289792,umvogeRb13vdR3g3S3eqBD8qWPM=,,,2017-05-18T13:28:00Z,2020-01-26T17:45:00Z
013YKIC6F4OITGWJ3OVVN3GC6WNCQNEWMO,Marketing_Campaign_NewYear_Dec.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Marketing_Campaign_NewYear_Dec.pptx,158720,oeeYWzE0BAUdlO9etQigk89lYKk=,,,2017-05-18T13:28:00Z,2020-01-26T17:45:00Z
013YKIC6D7YLANCVGWMBOZ252JGTSQLPBA,Project_KAM-Alpha_Scope.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Project_KAM-Alpha_Scope.txt,18491,C9yjWPQo7n1wlDc7sqOp2jgTHBM=,,,2016-12-09T03:26:00Z,2022-10-01T05:41:00Z
013YKIC6FHHDORUBHPIFNYZBK733GEPJUY,Salary_Overview_Sales_Dec.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Salary_Overview_Sales_Dec.tar.gz,892928,aB4rGgxeLLf5ahPA0RWpBsoZ5e0=,,,2023-04-17T07:23:00Z,2024-03-06T16:47:00Z
013YKIC6FZCT3TM2GLWNIYHBMO44AIZNYQ,Sales_Forecast_Q3_2021.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Sales_Forecast_Q3_2021.pdf,380928,cGd0XESFxyWQFU5vvEyXk+qOF3Y=,,,2012-09-22T02:26:00Z,2017-02-14T06:41:00Z
013YKIC6C6WAEPS2JAUBII4Y4DFNNUFPSH,Sales_Forecast_Q3_2022.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Sales_Forecast_Q3_2022.docx,16493,V+RI1jaHPsKqfe2qkNIT2PS0oZk=,,Confidential \ All Employees,2012-01-27T17:56:00Z,2013-12-05T12:35:00Z
013YKIC6BZBIZYV5CL7FOKRAE5XPMNQBVO,Training_Material_CyberSecurity_Intermediate.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Cloud-und-Infrastruktur/Training_Material_CyberSecurity_Intermediate.tar.gz,428032,aMf1CET7gwK9OM6TnNPqGqOrBY4=,,,2024-11-09T22:17:00Z,2025-06-17T10:46:00Z
013YKIC6BZ7C6UTXWRTNMZUPZQOGTPBMTY,Budget_Plan_IT_FY2025.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Budget_Plan_IT_FY2025.pdf,275456,HICVXFabPPRvadmuCm0DM60A9jw=,,,2020-01-03T03:26:00Z,2020-10-08T18:46:00Z
013YKIC6H4TTPRQEF2VFKZOJL4UGSR5X6R,Compliance_Report_SOX_2021.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Compliance_Report_SOX_2021.pdf,242688,2mExveR9mJMHxwQMK3ZlINu2SlY=,,,2024-09-05T10:34:00Z,2024-12-24T00:15:00Z
